project,version,mutant_id,y_true,n_preds,flim_ratio,Sus
Time,9,src-main-java-org-joda-time-DateTimeZone-98-1,False,5,0.2,0.242535625036333
Time,9,src-main-java-org-joda-time-DateTimeZone-99-1,True,5,0.4,0.2182178902359924
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-26-6,True,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-28-3,True,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-30-2,True,5,0.2,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-30-4,True,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-31-1,True,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-33-1,True,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-33-3,True,5,0.2,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-36-1,False,5,0.0,0.25
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-36-2,False,5,0.0,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-36-4,False,5,0.0,0.5345224838248488
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-37-1,True,5,0.2,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-37-2,True,5,0.4,0.4082482904638631
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-55-1,True,5,0.4,0.0531494003452733
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-63-1,True,5,0.0,0.2948839123097943
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-63-2,True,5,0.0,0.2948839123097943
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-65-1,True,5,0.0,0.3015113445777636
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-65-2,True,5,0.0,0.3015113445777636
Time,10,src-main-java-org-joda-time-base-BaseSingleFieldPeriod-65-5,True,5,0.0,0.3015113445777636
Time,11,src-main-java-org-joda-time-tz-ZoneInfoCompiler-34-1,False,5,0.6,1.0
Time,12,src-main-java-org-joda-time-LocalDate-175-2,True,5,0.0,0.5773502691896258
Time,12,src-main-java-org-joda-time-LocalDate-63-2,False,5,0.2,0.4082482904638631
Time,12,src-main-java-org-joda-time-LocalDate-63-3,False,5,0.0,0.4082482904638631
Time,12,src-main-java-org-joda-time-LocalDate-63-5,False,5,0.2,0.4082482904638631
Time,12,src-main-java-org-joda-time-LocalDate-70-11,True,5,0.0,0.2357022603955159
Time,12,src-main-java-org-joda-time-LocalDate-70-6,True,5,0.4,0.2357022603955159
Time,12,src-main-java-org-joda-time-LocalDate-70-8,True,5,0.0,0.2357022603955159
Time,12,src-main-java-org-joda-time-LocalDate-70-9,True,5,0.0,0.2357022603955159
Time,12,src-main-java-org-joda-time-LocalDateTime-161-1,True,5,0.2,0.7071067811865475
Time,12,src-main-java-org-joda-time-LocalDateTime-51-2,False,5,0.2,0.4082482904638631
Time,12,src-main-java-org-joda-time-LocalDateTime-51-3,False,5,0.0,0.4082482904638631
Time,12,src-main-java-org-joda-time-LocalDateTime-51-5,False,5,0.0,0.4082482904638631
Time,12,src-main-java-org-joda-time-LocalDateTime-58-11,True,5,0.2,0.2357022603955159
Time,12,src-main-java-org-joda-time-LocalDateTime-58-13,True,5,0.6,0.2357022603955159
Time,12,src-main-java-org-joda-time-LocalDateTime-58-15,True,5,0.0,0.2357022603955159
Time,12,src-main-java-org-joda-time-LocalDateTime-58-16,True,5,0.2,0.25
Time,12,src-main-java-org-joda-time-LocalDateTime-58-17,True,5,0.0,0.25
Time,12,src-main-java-org-joda-time-LocalDateTime-58-18,True,5,0.4,0.3162277660168379
Time,12,src-main-java-org-joda-time-LocalDateTime-58-19,True,5,0.0,0.4082482904638631
Time,12,src-main-java-org-joda-time-LocalDateTime-58-20,True,5,0.0,0.2886751345948129
Time,12,src-main-java-org-joda-time-LocalDateTime-58-21,True,5,0.0,0.4082482904638631
Time,12,src-main-java-org-joda-time-LocalDateTime-58-23,True,5,0.0,0.2886751345948129
Time,12,src-main-java-org-joda-time-LocalDateTime-58-25,True,5,0.2,0.2357022603955159
Time,12,src-main-java-org-joda-time-LocalDateTime-58-27,True,5,0.0,0.2357022603955159
Time,12,src-main-java-org-joda-time-LocalDateTime-58-28,True,5,0.6,0.2357022603955159
Time,12,src-main-java-org-joda-time-LocalDateTime-58-29,True,5,0.4,0.4082482904638631
Time,12,src-main-java-org-joda-time-LocalDateTime-58-8,True,5,0.0,0.2357022603955159
Time,12,src-main-java-org-joda-time-LocalDateTime-58-9,True,5,0.0,0.2357022603955159
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-126-1,True,5,0.2,0.0545544725589981
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-129-1,True,5,0.2,0.0995037190209989
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-132-1,True,5,0.2,0.1015346165133619
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-135-1,True,5,0.0,0.1015346165133619
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-138-1,True,5,0.8,0.0553848775621711
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-141-1,True,5,0.0,0.1042572070285374
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-150-1,True,5,0.0,0.1458649914978946
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-159-1,True,5,0.6,0.0529256124024963
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-162-1,True,5,0.8,0.0528516422581689
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-176-5,True,5,0.8,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-177-1,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-177-2,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-177-3,True,5,0.0,0.0567047977123742
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-177-4,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-177-5,True,5,0.8,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-177-6,True,5,0.6,0.0567047977123742
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-178-1,True,5,1.0,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-178-2,True,5,0.8,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-178-3,True,5,0.6,0.0567047977123742
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-178-4,True,5,0.4,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-178-5,True,5,1.0,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-178-6,True,5,0.8,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-182-6,True,5,0.8,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-182-9,True,5,0.4,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-183-1,True,5,0.8,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-183-3,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-188-1,True,5,1.0,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-188-2,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-188-3,True,5,0.4,0.0985329278164293
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-188-4,True,5,0.4,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-188-5,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-188-6,True,5,0.0,0.1025978352085154
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-188-7,True,5,0.4,0.1561737618886061
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-189-1,True,5,0.8,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-189-2,True,5,0.6,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-189-3,True,5,0.2,0.1010152544552211
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-189-4,True,5,0.4,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-189-5,True,5,0.4,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-189-6,True,5,0.8,0.056165595630173
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-195-1,True,5,0.2,0.3779644730092272
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-195-2,True,5,0.0,0.25
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-203-6,True,5,0.2,0.0562543950463012
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-207-4,True,5,0.6,0.0975900072948533
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-215-2,True,5,0.4,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-215-5,True,5,0.4,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-221-7,True,5,0.6,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-225-1,True,5,0.8,0.0949157995752499
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-227-2,True,5,0.6,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-227-4,True,5,0.8,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-228-1,True,5,0.6,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-229-1,True,5,1.0,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-232-1,True,5,0.8,0.0543928293220421
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-236-1,True,5,0.8,0.0526315789473684
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-237-1,True,5,0.8,0.0526315789473684
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-242-1,True,5,0.2,0.0525588331227636
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-245-10,True,5,0.8,0.0526315789473684
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-245-3,True,5,0.6,0.0924500327042048
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-245-7,True,5,0.2,0.0525588331227636
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-245-9,True,5,0.4,0.0924500327042048
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-246-2,True,5,0.8,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-247-1,True,5,0.6,0.0924500327042048
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-247-2,True,5,0.4,0.0924500327042048
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-247-4,True,5,0.4,0.0924500327042048
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-248-1,True,5,0.4,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-248-2,True,5,0.0,0.0559892510955854
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-249-1,True,5,0.6,0.0924500327042048
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-252-2,True,5,0.2,0.1042572070285374
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-257-2,True,5,0.6,0.0525588331227636
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-257-4,True,5,0.8,0.0525588331227636
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-280-1,True,5,0.0,0.2357022603955159
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-399-1,True,5,0.6,0.0932504808240313
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-403-5,True,5,0.0,0.1240347345892085
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-405-1,True,5,0.0,0.1714985851425088
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-405-10,True,5,0.0,0.1690308509457033
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-405-5,True,5,0.2,0.1290994448735805
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-405-6,True,5,0.2,0.1690308509457033
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-405-8,True,5,0.0,0.1290994448735805
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-406-1,True,5,0.2,0.1240347345892085
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-406-2,True,5,0.0,0.1240347345892085
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-407-1,True,5,0.0,0.1690308509457033
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-41-1,True,5,0.4,0.0524142418360959
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-411-2,True,5,0.0,0.2041241452319315
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-421-1,True,5,0.2,0.1111111111111111
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-428-1,True,5,0.2,0.1118033988749895
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-428-3,True,5,0.2,0.1622214211307625
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-431-1,True,5,0.0,0.2672612419124244
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-431-3,True,5,0.2,0.1186781658193853
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-432-1,True,5,0.0,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-432-2,True,5,0.0,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-432-3,True,5,0.2,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-432-4,True,5,0.0,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-432-5,True,5,0.0,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-433-1,True,5,0.0,0.1104315260748465
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-437-1,True,5,0.0,0.1162476387438193
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-440-1,True,5,0.0,0.2672612419124244
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-440-3,True,5,0.2,0.1186781658193853
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-441-1,True,5,0.4,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-441-2,True,5,0.0,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-441-3,True,5,0.0,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-441-4,True,5,0.0,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-442-10,True,5,0.0,0.2672612419124244
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-442-12,True,5,0.0,0.3333333333333333
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-442-2,True,5,0.2,0.3333333333333333
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-442-5,True,5,0.0,0.3333333333333333
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-442-7,True,5,0.0,0.3333333333333333
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-442-8,True,5,0.2,0.2672612419124244
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-443-1,False,5,0.2,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-444-1,True,5,0.2,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-444-2,True,5,0.0,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-444-3,True,5,0.2,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-446-1,True,5,0.0,0.158113883008419
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-56-1,True,5,0.0,0.1714985851425088
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-582-2,True,5,0.4,0.1154700538379251
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-582-4,True,5,0.2,0.1154700538379251
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-582-8,True,5,0.0,0.1154700538379251
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-60-1,True,5,0.6,0.0520579206295353
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-61-1,True,5,0.8,0.0524142418360959
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-616-1,True,5,0.2,0.25
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-616-2,True,5,0.2,0.242535625036333
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-616-3,True,5,0.2,0.242535625036333
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-616-4,True,5,0.4,0.25
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-616-5,True,5,0.0,0.2085144140570748
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-616-6,True,5,0.0,0.25
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-616-7,True,5,0.2,0.25
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-616-8,True,5,0.0,0.2085144140570748
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-618-1,True,5,0.2,0.137360563948689
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-618-2,True,5,0.2,0.1643989873053573
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-618-3,True,5,0.0,0.5773502691896258
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-618-4,True,5,0.4,0.1221694443563052
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-618-5,True,5,0.2,0.1643989873053573
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-623-5,True,5,0.4,0.2294157338705617
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-64-1,True,5,0.0,0.1042572070285374
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-642-1,True,5,0.0,1.0
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-642-2,True,5,0.4,0.1203858530857692
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-643-4,True,5,0.2,1.0
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-644-1,True,5,0.0,0.2294157338705617
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-66-1,True,5,0.6,0.0526315789473684
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-66-2,True,5,0.6,0.0520579206295353
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-66-3,True,5,0.6,0.0525588331227636
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-668-1,True,5,0.2,0.2886751345948129
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-711-1,True,5,0.2,0.2041241452319315
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-734-1,True,5,0.6,0.0601929265428846
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-734-7,True,5,0.8,0.0601929265428846
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-734-9,True,5,0.4,0.0601929265428846
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-758-1,True,5,0.2,0.1666666666666667
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-758-3,True,5,0.2,0.1767766952966369
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-758-4,True,5,0.2,0.1666666666666667
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-774-1,True,5,0.0,0.1543033499620919
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-775-2,True,5,0.4,0.4082482904638631
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-783-1,True,5,0.2,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-783-10,True,5,0.0,0.5773502691896258
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-783-2,True,5,0.2,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-783-3,True,5,0.0,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-783-4,True,5,0.0,0.5773502691896258
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-783-6,True,5,0.2,0.5773502691896258
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-783-7,True,5,0.0,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-783-9,True,5,0.0,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-784-1,True,5,0.0,0.2581988897471611
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-785-1,True,5,0.0,0.1543033499620919
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-829-1,True,5,0.2,0.1414213562373095
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-839-1,True,5,0.6,0.0798086884467622
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-84-1,True,5,0.2,0.1139605764596379
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-840-5,True,5,0.2,0.105999788000636
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-851-1,True,5,0.0,0.1301889109808239
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-851-2,True,5,0.2,0.1313064328597225
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-853-11,True,5,0.0,0.1125087900926024
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-853-3,True,5,0.2,0.1240347345892085
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-853-5,True,5,0.4,0.1221694443563052
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-853-6,True,5,0.0,0.2132007163556104
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-853-8,True,5,0.2,0.1125087900926024
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-854-1,True,5,0.2,0.1240347345892085
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-859-2,True,5,0.2,0.1072112534837795
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-865-1,True,5,0.0,0.1111111111111111
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-865-2,True,5,0.2,0.1066003581778052
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-865-4,True,5,0.4,0.1066003581778052
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-866-1,True,5,0.2,0.1111111111111111
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-883-1,True,5,0.4,0.0525588331227636
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-883-2,True,5,0.4,0.0525588331227636
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-883-4,True,5,0.6,0.0525588331227636
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-883-7,True,5,0.8,0.0525588331227636
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-889-1,True,5,0.2,0.105999788000636
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-890-2,True,5,0.4,0.0525588331227636
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-890-5,True,5,0.2,0.0525588331227636
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-31-3,True,5,0.8,0.3535533905932737
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-33-1,True,5,0.8,0.3508232077228117
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-33-2,True,5,0.8,0.3508232077228117
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-33-3,True,5,0.6,0.3508232077228117
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-50-3,True,5,0.2,0.381385035698237
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-86-1,True,5,0.0,0.4472135954999579
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-86-2,True,5,0.0,0.5345224838248488
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-86-3,True,5,0.0,0.4082482904638631
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-86-4,True,5,0.0,0.3779644730092272
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-88-1,False,5,0.2,0.8164965809277261
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-90-1,True,5,0.4,0.6172133998483676
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-90-2,True,5,0.0,0.6172133998483676
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-90-4,True,5,0.0,0.1825741858350554
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-91-1,True,5,0.0,0.6172133998483676
Time,15,src-main-java-org-joda-time-field-FieldUtils-38-1,False,5,0.0,0.2773500981126146
Time,15,src-main-java-org-joda-time-field-FieldUtils-38-2,False,5,0.0,0.3015113445777636
Time,15,src-main-java-org-joda-time-field-FieldUtils-40-1,True,5,0.2,1.0
Time,15,src-main-java-org-joda-time-field-FieldUtils-40-2,True,5,0.2,1.0
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-1,True,5,0.0,0.1924500897298753
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-2,True,5,0.4,0.1924500897298753
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-3,True,5,0.4,0.1924500897298753
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-4,True,5,0.0,0.1924500897298753
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-1,True,5,0.2,0.1924500897298753
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-2,True,5,0.0,0.1924500897298753
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-3,True,5,0.0,0.1924500897298753
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-4,True,5,0.2,0.1924500897298753
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-7,True,5,0.2,0.1924500897298753
Time,16,src-main-java-org-joda-time-format-DateTimeFormatter-142-1,True,5,0.4,0.130505287901741
Time,16,src-main-java-org-joda-time-format-DateTimeFormatter-142-4,True,5,0.4,0.130505287901741
Time,16,src-main-java-org-joda-time-format-DateTimeFormatter-175-2,True,5,0.6,0.2228124549277306
Time,17,src-main-java-org-joda-time-DateTimeZone-180-1,True,5,0.6,0.1386750490563073
Time,17,src-main-java-org-joda-time-DateTimeZone-182-1,True,5,0.6,0.1386750490563073
